,bbox_x1,bbox_y1,bbox_x2,bbox_y2,file_name,gray_scale,label,train/val
6254,26,41,521,287,06255.jpg,False,115,train
6255,3,18,295,159,06256.jpg,False,121,train
6256,42,111,521,409,06257.jpg,False,162,val
6257,31,17,621,445,06258.jpg,False,148,train
6258,60,183,502,532,06259.jpg,False,167,train
6259,12,12,787,498,06260.jpg,False,193,train
6260,3,181,601,413,06261.jpg,False,86,train
6261,6,20,123,88,06262.jpg,False,0,train
6262,12,23,245,183,06263.jpg,False,124,train
6263,109,118,550,304,06264.jpg,False,104,train
6264,78,123,435,283,06265.jpg,False,25,val
6265,43,93,612,401,06266.jpg,False,126,train
6266,14,60,308,134,06267.jpg,False,102,train
6267,1,99,591,400,06268.jpg,False,73,train
6268,337,375,1116,745,06269.jpg,False,6,train
6269,7,53,386,250,06270.jpg,False,55,train
6270,15,35,261,147,06271.jpg,False,87,train
6271,20,53,992,667,06272.jpg,False,182,val
6272,16,29,480,283,06273.jpg,False,72,val
6273,27,45,284,155,06274.jpg,False,127,train
6274,86,63,509,317,06275.jpg,False,143,train
6275,49,82,965,706,06276.jpg,False,158,val
6276,26,21,253,156,06277.jpg,False,18,val
6277,20,43,461,329,06278.jpg,False,36,train
6278,39,123,615,353,06279.jpg,False,125,train
6279,26,17,396,257,06280.jpg,False,91,train
6280,66,33,960,613,06281.jpg,False,172,val
6281,64,207,907,483,06282.jpg,False,151,train
6282,33,51,609,397,06283.jpg,False,112,train
6283,7,41,83,64,06284.jpg,False,56,train
6284,30,68,366,215,06285.jpg,False,189,train
6285,73,301,642,538,06286.jpg,False,192,val
6286,54,53,572,356,06287.jpg,False,175,train
6287,76,97,971,685,06288.jpg,False,134,train
6288,37,7,351,250,06289.jpg,False,99,train
6289,8,53,247,137,06290.jpg,False,106,train
6290,12,50,196,130,06291.jpg,False,17,train
6291,36,185,990,629,06292.jpg,False,4,train
6292,49,37,613,428,06293.jpg,False,112,val
6293,105,412,1163,816,06294.jpg,False,162,train
6294,68,72,424,230,06295.jpg,False,52,train
6295,24,38,246,172,06296.jpg,False,4,train
6296,4,21,204,121,06297.jpg,False,87,train
6297,76,379,1392,843,06298.jpg,False,29,train
6298,8,40,247,156,06299.jpg,False,30,train
6299,135,159,459,327,06300.jpg,False,172,train
6300,180,284,866,572,06301.jpg,False,155,train
6301,24,341,1001,696,06302.jpg,False,3,train
6302,339,447,1213,699,06303.jpg,False,104,train
6303,4,19,470,222,06304.jpg,False,149,train
6304,41,60,410,295,06305.jpg,False,53,train
6305,6,127,483,298,06306.jpg,False,97,train
6306,72,98,565,404,06307.jpg,False,57,train
6307,39,188,332,342,06308.jpg,False,36,train
6308,25,55,456,279,06309.jpg,False,6,val
6309,26,295,1003,727,06310.jpg,False,106,train
6310,52,238,1710,1188,06311.jpg,False,144,train
6311,39,59,416,322,06312.jpg,False,94,val
6312,7,74,292,200,06313.jpg,False,4,val
6313,11,75,490,326,06314.jpg,False,55,train
6314,27,113,614,369,06315.jpg,False,148,train
6315,31,52,291,192,06316.jpg,False,82,train
6316,22,45,279,169,06317.jpg,False,30,train
6317,36,125,576,479,06318.jpg,False,152,val
6318,9,23,293,166,06319.jpg,False,94,train
6319,45,23,306,245,06320.jpg,False,87,train
6320,45,217,741,499,06321.jpg,False,67,train
6321,28,55,270,170,06322.jpg,False,137,train
6322,24,102,529,354,06323.jpg,False,96,train
6323,20,64,614,396,06324.jpg,False,107,train
6324,17,17,279,195,06325.jpg,False,130,val
6325,55,88,540,325,06326.jpg,False,40,train
6326,127,123,503,299,06327.jpg,False,97,train
6327,15,14,278,171,06328.jpg,False,2,train
6328,183,191,364,317,06329.jpg,False,162,train
6329,31,73,792,429,06330.jpg,False,122,train
6330,252,19,494,298,06331.jpg,False,146,train
6331,43,512,1994,1399,06332.jpg,False,75,train
6332,80,81,575,393,06333.jpg,False,84,train
6333,192,63,618,415,06334.jpg,False,91,train
6334,27,38,262,152,06335.jpg,False,18,train
6335,14,33,288,144,06336.jpg,False,120,train
6336,36,23,554,323,06337.jpg,False,121,val
6337,6,48,249,168,06338.jpg,False,173,train
6338,2,103,633,444,06339.jpg,False,86,train
6339,136,124,1084,707,06340.jpg,False,192,train
6340,57,173,527,379,06341.jpg,False,152,train
6341,112,129,887,478,06342.jpg,False,176,val
6342,75,174,487,504,06343.jpg,False,190,val
6343,45,35,639,403,06344.jpg,False,22,train
6344,10,67,528,352,06345.jpg,False,51,train
6345,46,51,457,261,06346.jpg,False,77,train
6346,37,235,921,640,06347.jpg,False,133,val
6347,1,26,570,336,06348.jpg,False,167,train
6348,30,17,620,425,06349.jpg,False,148,train
6349,9,102,573,397,06350.jpg,False,97,train
6350,3,10,1182,881,06351.jpg,False,131,train
6351,74,180,543,433,06352.jpg,False,160,train
6352,6,59,447,310,06353.jpg,False,82,train
6353,97,32,984,585,06354.jpg,False,57,train
6354,30,114,867,413,06355.jpg,False,55,train
6355,23,64,274,195,06356.jpg,False,73,train
6356,1,37,300,237,06357.jpg,False,70,train
6357,26,23,379,269,06358.jpg,False,45,val
6358,1,43,1278,806,06359.jpg,False,90,train
6359,4,2,106,82,06360.jpg,False,87,val
6360,16,46,622,282,06361.jpg,False,65,train
6361,2,19,104,60,06362.jpg,False,17,val
6362,51,61,534,355,06363.jpg,False,124,train
6363,31,63,192,136,06364.jpg,False,160,train
6364,13,32,785,464,06365.jpg,False,171,train
6365,29,211,619,410,06366.jpg,False,56,train
6366,10,80,576,317,06367.jpg,False,184,val
6367,53,30,538,265,06368.jpg,False,133,val
6368,1,47,279,149,06369.jpg,False,43,val
6369,12,39,790,488,06370.jpg,False,153,train
6370,242,544,1315,1006,06371.jpg,False,178,train
6371,76,59,218,157,06372.jpg,False,55,val
6372,73,38,512,374,06373.jpg,False,195,train
6373,44,21,420,210,06374.jpg,False,180,train
6374,3,21,558,378,06375.jpg,False,8,train
6375,8,91,600,408,06376.jpg,False,125,train
6376,6,49,709,475,06377.jpg,False,48,train
6377,9,70,471,346,06378.jpg,False,52,train
6378,209,407,1863,1277,06379.jpg,False,143,val
6379,27,22,581,325,06380.jpg,False,159,train
6380,24,122,631,411,06381.jpg,False,8,train
6381,21,45,557,273,06382.jpg,False,116,train
6382,35,111,932,599,06383.jpg,False,96,train
6383,27,131,560,350,06384.jpg,False,100,train
6384,65,71,590,441,06385.jpg,False,108,val
6385,4,106,494,274,06386.jpg,False,54,train
6386,53,161,470,322,06387.jpg,False,27,train
6387,52,35,246,174,06388.jpg,False,4,train
6388,2,50,531,241,06389.jpg,False,140,train
6389,81,107,660,431,06390.jpg,False,188,train
6390,57,354,967,635,06391.jpg,False,111,train
6391,28,83,557,317,06392.jpg,False,44,train
6392,169,255,2492,1244,06393.jpg,False,169,train
6393,46,59,438,325,06394.jpg,False,140,train
6394,54,97,448,278,06395.jpg,False,38,train
6395,23,81,606,423,06396.jpg,False,53,train
6396,72,13,1021,610,06397.jpg,False,178,train
6397,80,172,951,627,06398.jpg,False,125,train
6398,10,117,456,330,06399.jpg,False,160,val
6399,18,57,247,144,06400.jpg,False,142,train
6400,16,433,1585,1072,06401.jpg,False,101,train
6401,42,105,581,433,06402.jpg,False,112,train
6402,38,72,627,423,06403.jpg,False,132,train
6403,12,86,478,305,06404.jpg,False,123,val
6404,36,91,601,383,06405.jpg,False,38,train
6405,1,1,1484,900,06406.jpg,False,2,val
6406,34,41,624,411,06407.jpg,False,124,train
6407,42,95,370,229,06408.jpg,False,138,train
6408,14,54,453,197,06409.jpg,False,184,train
6409,50,80,223,167,06410.jpg,False,79,train
6410,2,30,257,168,06411.jpg,False,37,train
6411,8,20,191,99,06412.jpg,False,142,val
6412,61,93,755,290,06413.jpg,False,151,train
6413,34,45,562,345,06414.jpg,False,119,train
6414,44,318,976,640,06415.jpg,False,170,train
6415,65,15,468,264,06416.jpg,False,187,val
6416,105,156,946,536,06417.jpg,False,143,train
6417,8,175,793,547,06418.jpg,False,161,val
6418,26,16,244,164,06419.jpg,False,108,train
6419,38,97,460,316,06420.jpg,False,109,train
6420,85,141,588,348,06421.jpg,False,160,val
6421,37,93,608,404,06422.jpg,False,3,train
6422,31,46,427,255,06423.jpg,False,176,train
6423,61,58,420,290,06424.jpg,False,92,train
6424,13,99,631,425,06425.jpg,False,137,train
6425,68,167,437,325,06426.jpg,False,33,train
6426,148,47,547,340,06427.jpg,False,181,train
6427,79,132,548,378,06428.jpg,False,107,train
6428,20,132,513,365,06429.jpg,False,145,train
6429,32,18,232,173,06430.jpg,False,180,train
6430,8,195,626,435,06431.jpg,False,47,train
6431,41,114,975,670,06432.jpg,False,18,val
6432,257,352,1332,840,06433.jpg,False,10,train
6433,121,90,838,513,06434.jpg,False,186,train
6434,126,80,588,326,06435.jpg,False,147,train
6435,9,111,388,258,06436.jpg,False,138,train
6436,47,23,585,480,06437.jpg,False,118,train
6437,52,105,612,327,06438.jpg,False,71,train
6438,309,199,1152,522,06439.jpg,False,143,train
6439,18,135,468,314,06440.jpg,False,180,train
6440,8,15,253,165,06441.jpg,False,75,train
6441,42,69,477,289,06442.jpg,False,192,train
6442,34,90,452,352,06443.jpg,False,30,train
6443,61,118,581,347,06444.jpg,False,66,train
6444,36,122,615,348,06445.jpg,False,113,val
6445,13,22,886,556,06446.jpg,False,121,train
6446,11,174,967,575,06447.jpg,False,75,train
6447,33,19,347,199,06448.jpg,False,87,train
6448,29,27,210,112,06449.jpg,False,150,train
6449,7,49,255,173,06450.jpg,False,12,train
6450,17,72,602,386,06451.jpg,False,164,train
6451,645,281,3464,2572,06452.jpg,False,144,train
6452,28,175,898,551,06453.jpg,False,9,train
6453,95,86,900,599,06454.jpg,False,137,train
6454,197,97,575,346,06455.jpg,False,131,train
6455,3,53,419,259,06456.jpg,False,68,train
6456,120,134,1060,660,06457.jpg,False,44,train
6457,65,156,827,447,06458.jpg,False,28,train
6458,19,68,606,384,06459.jpg,False,67,train
6459,95,35,553,390,06460.jpg,False,88,train
6460,69,59,582,434,06461.jpg,False,93,train
6461,74,61,584,420,06462.jpg,False,191,val
6462,27,32,252,168,06463.jpg,False,112,val
6463,5,103,1019,690,06464.jpg,False,112,train
6464,43,43,221,169,06465.jpg,False,195,train
6465,16,181,992,531,06466.jpg,False,74,val
6466,112,149,921,610,06467.jpg,False,45,train
6467,21,77,262,167,06468.jpg,False,83,train
6468,6,24,254,155,06469.jpg,False,66,train
6469,27,79,629,375,06470.jpg,False,118,train
6470,35,75,216,179,06471.jpg,False,194,train
6471,72,14,463,316,06472.jpg,False,165,train
6472,72,69,730,437,06473.jpg,False,157,val
6473,96,81,572,400,06474.jpg,False,139,val
6474,56,157,590,422,06475.jpg,False,22,train
6475,6,32,250,191,06476.jpg,False,130,val
6476,44,40,262,184,06477.jpg,False,82,train
6477,84,120,560,367,06478.jpg,False,98,train
6478,109,118,1456,1150,06479.jpg,False,177,train
6479,92,45,534,267,06480.jpg,False,6,val
6480,84,76,602,414,06481.jpg,False,118,train
6481,193,197,1023,751,06482.jpg,False,166,train
6482,20,24,636,295,06483.jpg,False,138,train
6483,1,11,92,47,06484.jpg,False,122,train
6484,74,106,483,319,06485.jpg,False,9,train
6485,2,38,323,293,06486.jpg,False,28,train
6486,24,32,609,397,06487.jpg,False,132,train
6487,27,172,536,335,06488.jpg,False,96,val
6488,190,221,638,419,06489.jpg,False,181,train
6489,55,93,608,447,06490.jpg,False,76,train
6490,6,66,409,278,06491.jpg,False,118,train
6491,35,85,996,626,06492.jpg,False,175,train
6492,17,95,398,301,06493.jpg,False,127,train
6493,349,402,1122,817,06494.jpg,False,100,train
6494,9,15,246,186,06495.jpg,False,108,train
6495,43,95,585,422,06496.jpg,False,186,train
6496,8,95,618,388,06497.jpg,False,125,train
6497,39,91,380,234,06498.jpg,False,35,train
6498,96,187,566,357,06499.jpg,False,113,train
6499,45,168,535,358,06500.jpg,False,134,val
6500,109,89,467,280,06501.jpg,False,103,train
6501,9,24,134,102,06502.jpg,False,69,train
6502,64,109,395,274,06503.jpg,False,79,train
6503,230,218,864,498,06504.jpg,False,160,train
6504,2,64,264,198,06505.jpg,False,43,train
6505,71,70,418,311,06506.jpg,False,83,train
6506,42,66,461,272,06507.jpg,False,138,train
6507,157,1187,1491,2055,06508.jpg,False,57,train
6508,1,14,275,171,06509.jpg,False,21,train
6509,89,1,342,261,06510.jpg,False,149,train
6510,8,26,269,116,06511.jpg,False,81,train
6511,22,79,407,243,06512.jpg,False,66,train
6512,24,76,399,288,06513.jpg,False,64,train
6513,13,103,499,281,06514.jpg,False,53,val
6514,1,1,639,480,06515.jpg,False,11,train
6515,18,84,478,307,06516.jpg,False,2,train
6516,115,54,666,425,06517.jpg,False,168,train
6517,133,431,1962,1072,06518.jpg,False,6,train
6518,165,151,1480,1292,06519.jpg,False,169,train
6519,6,53,448,263,06520.jpg,False,43,val
6520,39,93,540,229,06521.jpg,False,102,train
6521,29,72,982,674,06522.jpg,False,131,val
6522,86,77,423,257,06523.jpg,False,174,train
6523,11,158,1012,663,06524.jpg,False,170,train
6524,135,73,609,365,06525.jpg,False,72,train
6525,62,81,467,318,06526.jpg,False,149,train
6526,45,71,465,335,06527.jpg,False,137,train
6527,51,95,625,472,06528.jpg,False,53,train
6528,91,74,509,240,06529.jpg,False,10,val
6529,72,73,316,217,06530.jpg,False,7,train
6530,12,7,252,182,06531.jpg,False,38,train
6531,255,528,1451,1084,06532.jpg,False,169,val
6532,12,83,627,465,06533.jpg,False,126,train
6533,21,30,463,244,06534.jpg,False,77,val
6534,59,94,477,332,06535.jpg,False,72,val
6535,22,30,383,181,06536.jpg,False,20,train
6536,11,7,265,176,06537.jpg,False,68,val
6537,19,126,598,421,06538.jpg,False,5,train
6538,28,41,265,198,06539.jpg,False,8,val
6539,42,120,591,438,06540.jpg,False,118,train
6540,32,61,628,398,06541.jpg,False,68,train
6541,33,195,990,590,06542.jpg,False,163,train
6542,16,39,228,163,06543.jpg,False,161,train
6543,18,154,756,426,06544.jpg,False,111,train
6544,38,89,379,281,06545.jpg,False,20,train
6545,69,166,760,391,06546.jpg,False,21,train
6546,27,153,620,471,06547.jpg,False,69,train
6547,63,87,575,440,06548.jpg,False,88,train
6548,10,137,579,411,06549.jpg,False,42,val
6549,68,122,498,335,06550.jpg,False,51,train
6550,15,18,788,417,06551.jpg,False,82,train
6551,49,110,579,377,06552.jpg,False,126,train
6552,25,106,608,414,06553.jpg,False,18,train
6553,25,43,237,164,06554.jpg,False,87,val
6554,124,177,567,429,06555.jpg,False,148,train
6555,11,28,256,196,06556.jpg,False,52,train
6556,18,26,260,138,06557.jpg,False,26,val
6557,179,549,1004,879,06558.jpg,False,101,train
6558,21,42,453,329,06559.jpg,False,31,train
6559,41,59,785,431,06560.jpg,False,193,train
6560,83,119,510,392,06561.jpg,False,189,val
6561,23,118,608,349,06562.jpg,False,137,train
6562,4,51,422,314,06563.jpg,False,70,train
6563,22,32,297,188,06564.jpg,False,89,train
6564,8,95,430,364,06565.jpg,False,23,train
6565,53,121,551,423,06566.jpg,False,52,train
6566,26,58,587,397,06567.jpg,False,58,train
6567,1,43,128,91,06568.jpg,False,16,train
6568,1,87,398,257,06569.jpg,False,141,train
6569,99,346,1421,951,06570.jpg,False,12,train
6570,20,16,449,300,06571.jpg,False,1,train
6571,18,86,631,401,06572.jpg,False,176,train
6572,153,412,1806,1080,06573.jpg,False,188,train
6573,84,46,512,365,06574.jpg,False,27,train
6574,64,70,452,366,06575.jpg,False,46,train
6575,64,347,629,577,06576.jpg,False,183,val
6576,33,86,614,396,06577.jpg,False,64,train
6577,31,15,378,185,06578.jpg,False,124,val
6578,15,20,630,477,06579.jpg,False,63,val
6579,21,131,628,305,06580.jpg,False,174,val
6580,51,147,588,422,06581.jpg,False,21,train
6581,74,55,671,388,06582.jpg,False,128,train
6582,77,128,1211,711,06583.jpg,False,39,val
6583,20,37,480,316,06584.jpg,False,121,train
6584,2,9,231,163,06585.jpg,False,189,train
6585,44,62,555,294,06586.jpg,False,13,train
6586,25,53,238,167,06587.jpg,False,52,val
6587,60,129,604,377,06588.jpg,False,50,train
6588,121,409,1146,779,06589.jpg,False,54,train
6589,137,38,574,371,06590.jpg,False,75,val
6590,38,43,225,156,06591.jpg,False,105,train
6591,3,30,295,192,06592.jpg,False,69,train
6592,112,190,697,483,06593.jpg,False,24,train
6593,22,46,643,311,06594.jpg,False,104,val
6594,27,34,250,160,06595.jpg,False,82,train
6595,5,22,257,159,06596.jpg,False,82,train
6596,9,34,240,150,06597.jpg,False,107,train
6597,15,43,346,236,06598.jpg,False,32,train
6598,81,83,1524,851,06599.jpg,False,91,train
6599,29,6,271,168,06600.jpg,False,13,train
6600,8,11,194,122,06601.jpg,False,124,train
6601,7,1,1597,1207,06602.jpg,False,182,val
6602,39,127,595,360,06603.jpg,False,6,train
6603,151,442,1950,1100,06604.jpg,False,168,train
6604,10,8,747,582,06605.jpg,False,31,train
6605,57,147,563,413,06606.jpg,False,151,train
6606,124,130,372,269,06607.jpg,False,126,val
6607,58,82,1231,789,06608.jpg,False,195,val
6608,15,24,234,167,06609.jpg,False,110,train
6609,3,3,200,114,06610.jpg,False,17,train
6610,8,19,266,179,06611.jpg,False,53,val
6611,17,17,249,140,06612.jpg,False,71,val
6612,1,199,1492,885,06613.jpg,False,111,train
6613,39,29,470,286,06614.jpg,False,3,train
6614,11,210,1011,600,06615.jpg,False,111,train
6615,32,36,437,272,06616.jpg,False,22,train
6616,195,147,838,583,06617.jpg,False,143,train
6617,21,164,607,359,06618.jpg,False,60,train
6618,26,80,630,458,06619.jpg,False,114,train
6619,73,1,412,210,06620.jpg,False,31,val
6620,54,92,471,334,06621.jpg,False,144,train
6621,36,37,231,198,06622.jpg,False,174,train
6622,143,181,984,663,06623.jpg,False,123,val
6623,23,134,619,349,06624.jpg,False,1,train
6624,52,171,970,563,06625.jpg,False,104,train
6625,8,8,234,143,06626.jpg,False,118,train
6626,78,143,596,423,06627.jpg,False,114,train
6627,94,281,2952,1412,06628.jpg,False,58,train
6628,59,42,231,173,06629.jpg,False,108,train
6629,19,30,246,154,06630.jpg,False,50,train
6630,57,297,757,639,06631.jpg,False,169,train
6631,7,7,342,219,06632.jpg,False,194,train
6632,24,60,382,292,06633.jpg,False,34,train
6633,26,39,252,155,06634.jpg,False,173,val
6634,44,96,621,360,06635.jpg,False,43,train
6635,49,22,548,358,06636.jpg,False,40,train
6636,1,133,400,285,06637.jpg,False,150,train
6637,31,5,1247,799,06638.jpg,False,182,train
6638,64,59,948,675,06639.jpg,False,146,train
6639,12,21,258,161,06640.jpg,False,68,train
6640,47,83,380,293,06641.jpg,False,152,val
6641,25,14,484,303,06642.jpg,False,120,train
6642,106,89,606,425,06643.jpg,False,63,train
6643,338,82,1133,733,06644.jpg,False,6,train
6644,48,161,725,450,06645.jpg,False,48,train
6645,35,41,187,108,06646.jpg,False,15,train
6646,12,7,289,232,06647.jpg,False,70,train
6647,21,195,588,478,06648.jpg,False,100,train
6648,15,70,480,290,06649.jpg,False,107,train
6649,5,3,284,129,06650.jpg,False,75,val
6650,51,87,573,355,06651.jpg,False,93,train
6651,207,454,1766,1100,06652.jpg,False,149,train
6652,82,47,565,358,06653.jpg,False,38,train
6653,96,8,401,328,06654.jpg,False,165,train
6654,52,28,269,210,06655.jpg,False,142,train
6655,98,2,554,422,06656.jpg,False,167,train
6656,28,67,555,334,06657.jpg,False,80,train
6657,13,51,461,336,06658.jpg,False,187,val
6658,2,73,635,477,06659.jpg,False,145,train
6659,46,86,557,287,06660.jpg,False,5,train
6660,103,70,934,688,06661.jpg,False,163,val
6661,90,112,681,486,06662.jpg,False,31,train
6662,99,114,969,683,06663.jpg,False,31,val
6663,62,117,465,250,06664.jpg,False,17,train
6664,80,142,567,366,06665.jpg,False,48,train
6665,14,117,617,383,06666.jpg,False,78,train
6666,9,29,259,153,06667.jpg,False,59,val
6667,49,34,751,501,06668.jpg,False,165,train
6668,61,58,269,148,06669.jpg,False,133,val
6669,17,49,536,302,06670.jpg,False,105,train
6670,4,76,583,326,06671.jpg,False,157,train
6671,60,51,622,424,06672.jpg,False,180,train
6672,33,55,531,414,06673.jpg,False,188,train
6673,76,178,353,328,06674.jpg,False,187,train
6674,204,410,986,730,06675.jpg,False,9,train
6675,41,4,275,192,06676.jpg,False,31,train
6676,70,88,247,188,06677.jpg,False,19,train
6677,7,149,897,556,06678.jpg,False,20,train
6678,60,45,594,428,06679.jpg,False,146,val
6679,416,420,988,777,06680.jpg,False,131,val
6680,3,9,249,144,06681.jpg,False,141,train
6681,135,81,375,230,06682.jpg,False,117,train
6682,13,98,287,198,06683.jpg,False,8,train
6683,37,171,1052,472,06684.jpg,False,56,train
6684,5,99,292,191,06685.jpg,False,150,train
6685,44,275,1237,858,06686.jpg,False,139,train
6686,24,117,468,364,06687.jpg,False,95,train
6687,10,84,551,321,06688.jpg,False,102,val
6688,316,432,1690,1458,06689.jpg,False,184,train
6689,20,130,607,421,06690.jpg,False,78,train
6690,3,22,149,110,06691.jpg,False,89,val
6691,7,128,1003,688,06692.jpg,False,70,val
6692,138,163,783,417,06693.jpg,False,60,train
6693,55,61,480,257,06694.jpg,False,97,train
6694,4,37,220,119,06695.jpg,False,81,train
6695,42,75,382,273,06696.jpg,False,29,train
6696,76,104,455,284,06697.jpg,False,173,val
6697,33,57,255,162,06698.jpg,False,164,train
6698,102,92,937,567,06699.jpg,False,140,train
6699,23,31,790,395,06700.jpg,False,146,val
6700,51,14,560,409,06701.jpg,False,46,val
6701,103,7,549,278,06702.jpg,False,49,train
6702,44,44,563,261,06703.jpg,False,26,train
6703,172,137,501,358,06704.jpg,False,24,train
6704,59,25,260,127,06705.jpg,False,21,train
6705,93,153,807,472,06706.jpg,False,176,val
6706,46,78,583,334,06707.jpg,False,104,train
6707,106,168,752,512,06708.jpg,False,11,val
6708,126,270,694,466,06709.jpg,False,101,train
6709,39,328,754,567,06710.jpg,False,174,train
6710,55,20,393,205,06711.jpg,False,89,train
6711,40,84,959,700,06712.jpg,False,35,train
6712,28,84,453,282,06713.jpg,False,45,train
6713,80,51,650,409,06714.jpg,False,32,train
6714,25,50,1608,843,06715.jpg,False,52,val
6715,11,79,295,223,06716.jpg,False,20,train
6716,167,54,610,551,06717.jpg,False,165,val
6717,97,2,599,409,06718.jpg,False,5,train
6718,21,42,563,248,06719.jpg,False,46,train
6719,169,301,1489,991,06720.jpg,False,124,val
6720,53,388,1236,729,06721.jpg,False,150,val
6721,155,242,954,653,06722.jpg,False,167,val
6722,252,217,536,392,06723.jpg,False,115,train
6723,4,6,261,99,06724.jpg,False,128,train
6724,267,128,1517,965,06725.jpg,False,144,val
6725,82,174,994,640,06726.jpg,False,65,train
6726,125,131,1529,977,06727.jpg,False,169,val
6727,5,41,194,150,06728.jpg,False,47,train
6728,292,232,857,509,06729.jpg,False,40,train
6729,199,219,1369,781,06730.jpg,False,186,val
6730,29,21,583,382,06731.jpg,False,82,train
6731,26,31,681,412,06732.jpg,False,146,train
6732,97,104,285,210,06733.jpg,False,133,train
6733,66,349,643,545,06734.jpg,False,25,train
6734,13,237,602,434,06735.jpg,False,91,train
6735,21,64,289,171,06736.jpg,False,147,train
6736,83,105,480,375,06737.jpg,False,109,train
6737,38,59,597,452,06738.jpg,False,79,train
6738,13,20,293,147,06739.jpg,False,53,train
6739,47,51,611,432,06740.jpg,False,165,train
6740,50,53,545,377,06741.jpg,False,19,train
6741,6,15,315,142,06742.jpg,False,75,train
6742,113,38,485,280,06743.jpg,False,192,train
6743,5,36,239,140,06744.jpg,False,91,train
6744,65,145,564,395,06745.jpg,False,136,train
6745,18,44,443,314,06746.jpg,False,112,train
6746,20,122,1009,667,06747.jpg,False,71,val
6747,15,36,290,181,06748.jpg,False,85,train
6748,68,87,909,631,06749.jpg,False,120,train
6749,14,122,626,377,06750.jpg,False,94,val
6750,8,80,250,184,06751.jpg,False,2,train
6751,22,160,1360,739,06752.jpg,False,26,train
6752,34,14,1005,658,06753.jpg,False,146,val
6753,22,61,774,517,06754.jpg,False,118,train
6754,32,59,469,298,06755.jpg,False,134,train
6755,80,104,284,196,06756.jpg,False,21,train
6756,10,143,539,334,06757.jpg,False,55,train
6757,57,4,269,161,06758.jpg,False,33,train
6758,176,89,1175,735,06759.jpg,False,195,train
6759,15,50,385,295,06760.jpg,False,114,train
6760,22,53,329,204,06761.jpg,False,108,train
6761,23,24,237,177,06762.jpg,False,81,train
6762,11,45,253,189,06763.jpg,False,79,train
6763,54,77,609,402,06764.jpg,False,136,val
6764,31,86,758,501,06765.jpg,False,67,train
6765,2,95,318,183,06766.jpg,False,157,train
6766,24,4,235,173,06767.jpg,False,61,train
6767,49,293,1003,696,06768.jpg,False,39,train
6768,68,183,549,349,06769.jpg,False,178,train
6769,35,6,276,190,06770.jpg,False,75,train
6770,35,105,598,351,06771.jpg,False,9,train
6771,28,43,236,152,06772.jpg,False,71,val
6772,24,22,559,371,06773.jpg,False,138,train
6773,115,507,2457,1658,06774.jpg,False,4,train
6774,129,38,326,114,06775.jpg,False,105,train
6775,143,85,482,373,06776.jpg,False,167,train
6776,109,359,1477,1082,06777.jpg,False,182,train
6777,51,103,284,192,06778.jpg,False,21,train
6778,40,40,569,306,06779.jpg,False,59,train
6779,9,112,439,278,06780.jpg,False,60,train
6780,9,39,272,156,06781.jpg,False,43,train
6781,64,96,596,360,06782.jpg,False,7,train
6782,163,229,1033,651,06783.jpg,False,191,train
6783,1,66,619,339,06784.jpg,False,2,train
6784,142,72,367,235,06785.jpg,False,179,train
6785,60,79,576,401,06786.jpg,False,127,val
6786,22,100,435,313,06787.jpg,False,46,train
6787,28,46,263,183,06788.jpg,False,107,train
6788,8,22,249,127,06789.jpg,False,142,train
6789,14,111,788,388,06790.jpg,False,81,train
6790,61,178,1240,1066,06791.jpg,False,166,val
6791,74,166,619,430,06792.jpg,False,38,train
6792,17,71,227,175,06793.jpg,False,20,train
6793,152,46,1137,744,06794.jpg,False,46,train
6794,26,375,1001,734,06795.jpg,False,155,train
6795,57,88,361,293,06796.jpg,False,89,train
6796,220,153,415,263,06797.jpg,False,145,train
6797,39,46,1413,904,06798.jpg,False,98,train
6798,72,114,1019,692,06799.jpg,False,111,train
6799,9,51,293,165,06800.jpg,False,41,train
6800,7,97,422,295,06801.jpg,False,58,train
6801,10,130,477,273,06802.jpg,False,66,val
6802,70,21,670,466,06803.jpg,False,88,val
6803,42,39,589,437,06804.jpg,False,84,train
6804,15,38,228,174,06805.jpg,False,142,train
6805,50,173,579,375,06806.jpg,False,125,train
6806,52,129,579,320,06807.jpg,False,60,train
6807,132,109,870,513,06808.jpg,False,148,train
6808,8,29,252,188,06809.jpg,False,105,train
6809,13,45,294,171,06810.jpg,False,71,train
6810,21,29,229,175,06811.jpg,False,105,train
6811,59,133,955,688,06812.jpg,False,132,train
6812,120,151,534,345,06813.jpg,False,118,train
6813,37,32,747,505,06814.jpg,False,105,train
6814,46,93,423,283,06815.jpg,False,53,train
6815,10,24,254,158,06816.jpg,False,2,train
6816,5,50,499,308,06817.jpg,False,105,train
6817,17,40,245,153,06818.jpg,False,135,train
6818,139,101,678,410,06819.jpg,False,191,train
6819,2,3,541,479,06820.jpg,False,165,val
6820,56,76,750,485,06821.jpg,False,189,train
6821,22,186,975,652,06822.jpg,False,147,train
6822,74,56,577,276,06823.jpg,False,30,train
6823,21,52,638,340,06824.jpg,False,109,train
6824,117,226,1404,1055,06825.jpg,False,113,train
6825,70,77,479,241,06826.jpg,False,21,val
6826,32,17,427,250,06827.jpg,False,141,train
6827,8,50,242,129,06828.jpg,False,91,train
6828,28,36,570,285,06829.jpg,False,34,val
6829,15,155,486,323,06830.jpg,False,19,train
6830,114,48,570,450,06831.jpg,False,165,train
